record_id,fold,smiles,y_true,MW,heavy_atoms,identity_formal_charge,feature_array_row,source_feature_row,row_id,prepared_smiles,prepared_formal_charge,prepared_is_charged,native_cached,norm_l2,centered_norm_l2,member1_norm_l2,member2_norm_l2,PC1,PC2,PC3,PC4,PC5
nesso_c3778e39c373d5ffc343,2,Cc1cccc2c1N(C(=O)CCc1nc(C3CCCC3)no1)CCC2,5.859999999999999,339.43900000000014,25,0,2554,3180,OADMET-0003436,Cc1cccc2c1N(C(=O)CCc1nc(C3CCCC3)no1)CCC2,0,0,5.101235389709473,14.712268969752788,4.311268647396957,14.009445073493168,4.492917423137081,-3.5452104681535985,0.45474211033383966,-1.5650683082623513,-1.0902696313379343,0.7627372455273619
nesso_c39742c3e483fd88f55d,0,O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1C(F)(F)F)NC1CC1,5.36,419.4280000000001,29,0,2555,3181,OADMET-0004153,O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1C(F)(F)F)NC1CC1,0,0,5.003191947937012,17.759897731745465,3.6191077561226095,17.19660458594183,4.437426974815706,-1.7870497150199731,0.10432762631856575,0.12291976695062473,-0.7323417941730956,0.04243178525630534
nesso_c3b26d257502fd68dd8f,1,C=C1CCN(C(=O)NCc2cc(OC)ccc2OC(F)F)CC1,4.69,326.343,23,0,2556,3182,OADMET-0003000,C=C1CCN(C(=O)NCc2cc(OC)ccc2OC(F)F)CC1,0,0,4.990116596221924,17.512498053575207,3.2647167369952252,17.0160404660078,4.14028440275066,-0.48366071647581776,-1.306374006100563,-0.9492027459967249,-0.796086809841493,-0.2089419141184466
nesso_c3e63ab91f1cca35797c,0,CCONC(=O)C(CC)n1nnc(-c2ccc(Cl)cc2)n1,4.37,309.757,21,0,2557,3186,OADMET-0005189,CCONC(=O)C(CC)n1nnc(-c2ccc(Cl)cc2)n1,0,0,4.838674068450928,19.14564820522283,4.65004248749507,17.888645678348276,6.8229173373758325,-2.7574690244641658,-0.11895615058589003,0.07468679300860553,2.6403568582303785,1.0632556099285377
nesso_c3eecf3d4c7c36725b28,0,C=CC(=O)N(C)CC(=O)Nc1ccccc1N1CC2CCC1C2,5.01,313.4010000000001,23,0,2558,3187,OADMET-0001581,C=CC(=O)N(C)CC(=O)Nc1ccccc1N1CC2CCC1C2,0,0,4.680822849273682,18.93987203561355,3.6984215468714536,17.96745347870437,5.990773590781947,0.6047546108387782,-2.160020667545659,-1.4928410723369876,1.3170641860949215,-1.3859046496289722
nesso_c3fbaf574fa9b5f486ca,2,CC(C)NCC(O)c1ccccc1Cl,3.33,213.708,14,0,2559,3188,OADMET-0003682,CC(C)[NH2+]CC(O)c1ccccc1Cl,1,1,4.8682379722595215,26.067025899634768,13.498087090349223,24.65099196302606,8.474575770565412,11.052574462714091,-4.862863028279074,4.7850675404799095,0.3973735210460942,1.5931984322505326
nesso_c4067126deb7ff4c9ef7,1,Cc1c(N)cccc1[N+](=O)[O-],1.83,152.15299999999996,11,0,2560,3189,OADMET-0002136,Cc1c(N)cccc1[N+](=O)[O-],0,0,4.236783027648926,27.38215765716059,14.996391484132204,25.039754303665894,11.08121213467388,12.578714941863701,-6.321614206468188,3.0149442851946566,1.9531102480694544,-0.9923985718024293
nesso_c41708616ca07dd45c24,4,Cc1ccc(N(C)C(=O)[C@H]2C[C@@H]2c2ccc(OC(F)F)cc2)nn1,4.61,333.338,24,0,2561,3190,OADMET-0006024,Cc1ccc(N(C)C(=O)[C@H]2C[C@@H]2c2ccc(OC(F)F)cc2)nn1,0,0,5.011651992797852,16.04475250429652,5.212948726285793,15.324312128158667,4.753897424524282,2.1876365420309405,-2.919461506758,-2.2703013784432873,-2.145671879493846,-0.5034929562157963
nesso_c4188e07ab9f66b6d823,0,COc1ccc(Br)cc1C(=O)Nc1ccccc1-c1ccccc1,5.1,382.25700000000006,24,0,2562,3191,OADMET-0001894,COc1ccc(Br)cc1C(=O)Nc1ccccc1-c1ccccc1,0,0,5.532703876495361,23.672862559649058,15.159754012253176,23.23114247351812,4.551751436879726,-9.494448278408885,9.095726055041998,6.386093381667944,2.0543419072932316,-2.115463564617831
nesso_c42d8a4da99cde72ef99,3,O=C(NCC1(Cc2ccccc2)CCCCC1)C1CCCc2[nH]nnc21,5.22,352.4820000000001,26,0,2563,3192,OADMET-0003103,O=C(NCC1(Cc2ccccc2)CCCCC1)C1CCCc2[nH]nnc21,0,0,4.9329962730407715,17.34268541999219,5.8005114394782185,16.23049798931101,6.110619657267249,-4.58191753615249,1.3541516771251978,-0.9265252621673277,2.164120476332582,-0.38825703707213743
nesso_c43511bb41500799bdf1,0,CC(C)Cc1ncc(C(=O)N2CCC(=O)N(C)c3ccccc32)s1,5.33,343.452,24,0,2564,3193,OADMET-0005200,CC(C)Cc1ncc(C(=O)N2CCC(=O)N(C)c3ccccc32)s1,0,0,5.068001747131348,15.962268891649824,4.825183329927087,15.158021524508586,5.002840356424149,-4.2839504086574065,1.207969018302637,-0.8091989080934829,0.23620965530934435,0.6195329453698412
nesso_c455c3e5891d531e7473,1,CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1,5.14,442.3750000000001,30,0,2565,3194,OADMET-0002570,CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1,0,0,5.627631187438965,18.944799269791865,12.3204879282543,18.731923161008144,2.8320441491603052,-8.31460099629582,7.192944529846979,3.0792516909425003,-0.48140487532891685,-2.0403633174683913
nesso_c4687a0a4960ab8a6f69,3,C=CC(=O)Nc1cc(NC(=O)C23CCN(C2)S(=O)(=O)C3)ccc1F,3.04,353.37500000000006,24,0,2566,3195,OADMET-0001754,C=CC(=O)Nc1cc(NC(=O)C23CCN(C2)S(=O)(=O)C3)ccc1F,0,0,5.047283172607422,17.053150317154714,2.845211593170462,15.90437592884105,6.153109949738854,-1.4299640600829437,-1.1213831693007583,-1.0033727652521782,0.9541593111618827,1.126492350926588
nesso_c4833c0294a516aac42b,3,NC(=O)CNC(=O)c1cccc(NC(=O)c2cc3c(Br)ccc(Cl)c3[nH]2)c1,4.36,449.69200000000006,27,0,2567,3196,OADMET-0004220,NC(=O)CNC(=O)c1cccc(NC(=O)c2cc3c(Br)ccc(Cl)c3[nH]2)c1,0,0,4.941897869110107,15.005770752570811,4.650440564227362,14.509065024515335,3.8288624933647566,-0.3895415230208018,-1.152300801631947,-2.7886813366567083,-2.5726288914769873,-1.8778043994611573
nesso_c4ac5ed9bd340a0319eb,3,CN1CCN(S(=O)(=O)c2cnn(C3CCCC3)c2)C(c2ccccc2)C1,5.37,374.51000000000005,26,0,2568,3198,OADMET-0004837,C[NH+]1CCN(S(=O)(=O)c2cnn(C3CCCC3)c2)C(c2ccccc2)C1,1,1,4.990881443023682,16.534168423490737,3.2839966262131925,15.94606498872293,4.370553378210013,0.017373309840346282,-1.7458588764467717,-1.3576054834545894,-1.4647808921014782,0.13125106534541314
nesso_c4b73f47c79dc4137c45,0,Cc1ccc(CNC(=O)N2CCN(c3ncnc4ccsc34)CC2)s1,1.84,373.5070000000001,25,0,2569,3199,OADMET-0002708,Cc1ccc(CNC(=O)N2CCN(c3ncnc4ccsc34)CC2)s1,0,0,5.7532830238342285,17.270019684902767,8.82059699429162,16.945664308594992,3.3313722483893757,-6.3072078155575,3.897915850830767,2.6095962851854098,-0.8787528910257906,3.453507726568741
nesso_c4dd1412e2815311e9bc,0,CCOC(=O)c1cnc(NC2C(=O)NCC2(CC)CC)s1,5.64,311.40700000000004,21,0,2570,3200,OADMET-0003310,CCOC(=O)c1cnc(NC2C(=O)NCC2(CC)CC)s1,0,0,5.267777919769287,15.352168594038883,4.0685719227668455,14.762502463780315,4.213976927639015,-2.158292993162711,-0.2619118503803428,-0.31341798531221804,-1.8556100129653557,2.477821894035409
nesso_c4e62d579059ee87237b,4,Nc1nc(CCCNC(=O)C2Cc3ccccc3S(=O)(=O)N2)cs1,3.87,366.468,24,0,2571,3201,OADMET-0001042,Nc1nc(CCCNC(=O)C2Cc3ccccc3S(=O)(=O)N2)cs1,0,0,4.874020576477051,19.407468666724395,5.989125001298366,17.419131185896205,8.557085296900304,3.551156855992747,-3.8904896155368975,0.15181822253632735,1.28335825895728,2.164637140589804
nesso_c4e7e01c091bbfd21cf7,1,CN1CCN(C(=O)c2cccc3[nH]c(-c4cccs4)nc23)CC12CCOC2,4.43,382.48900000000026,27,0,2572,3202,OADMET-0005392,C[NH+]1CCN(C(=O)c2cccc3[nH]c(-c4cccs4)nc23)CC12CCOC2,1,1,4.56587028503418,20.194557063457204,7.628282537588543,17.794386485897547,9.548819014922005,4.864910401361857,-4.542671995284053,-1.4954483054335235,2.057262725376829,-0.6421569375063121
nesso_c4ff55929086b4ae74cd,3,O=C(Nc1cnn(Cc2ccncc2)c1)C1(c2ccccc2)CCCN1,4.69,347.42200000000014,26,0,2573,3203,OADMET-0005042,O=C(Nc1cnn(Cc2ccncc2)c1)C1(c2ccccc2)CCC[NH2+]1,1,1,4.769783973693848,17.860892390821828,3.6105249197652984,16.8126790833016,6.0287062491408525,1.1378425859259045,-2.583892106256015,-1.695224849501034,0.413085846322635,-0.6177009037609931
nesso_c518ddcf24fb7a0d0e05,1,CCCOc1cccc(-c2nccnc2NC)c1,3.43,243.31,18,0,2574,3206,OADMET-0001314,CCCOc1cccc(-c2nccnc2NC)c1,0,0,4.987354278564453,16.725648324925274,6.672454258589412,16.286600489477024,3.8070929047295814,-5.3629183240691916,2.5467917634752637,-1.077191838905332,-0.6979797706447386,-2.2816280300904546
nesso_c5297c0b14cb9692ccd3,0,C=CC(=O)NCC(=O)N1CCC2(CC1)OCCc1cc(Cl)sc12,3.5,354.859,23,0,2575,3207,OADMET-0001591,C=CC(=O)NCC(=O)N1CCC2(CC1)OCCc1cc(Cl)sc12,0,0,4.836191654205322,18.82560071288291,4.200246334979582,16.983993334111158,8.12078891658718,0.9010788763850197,-2.7992536246709894,-0.6489888140742609,2.267321867260652,1.4988996455890016
nesso_c5625a5c825d46fa148a,0,Nc1cc(Cl)ccc1O,3.65,143.573,9,0,2576,3208,OADMET-0002115,Nc1cc(Cl)ccc1O,0,0,4.5393524169921875,22.04299150086955,10.186411792275548,21.203990209014446,6.023642878144977,-5.838165234973409,4.088679242916561,0.6969530676018105,2.612776940999486,-5.5947576707705835
nesso_c58375b525fa33f8e18e,2,CN(CCCNC(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,5.29,408.9510000000001,27,0,2577,3210,OADMET-0002627,CN(CCCNC(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,0,0,4.952646732330322,18.82372789629612,8.561641985652194,18.29989600997033,4.409822891916272,-6.227449309459768,3.9992604693811833,0.6418574422882403,2.0280724162103603,-2.674828997479279
nesso_c5903e99b2034bdad4ac,0,Nc1ccc(Br)cc1,2.0,172.02500000000003,8,0,2578,3211,OADMET-0002110,Nc1ccc(Br)cc1,0,0,4.255619049072266,23.339398049027505,10.082875552289746,22.333892197316914,6.776780991708056,-4.166009300832054,2.162181124018932,-0.2703055521351328,3.47045124946518,-6.255947747465283
nesso_c59f2a1cb3221f4badd9,3,CSc1nnnn1-c1cccc(NS(=O)(=O)c2cccc(Cl)c2O)c1,4.47,397.86900000000014,25,0,2579,3212,OADMET-0004982,CSc1nnnn1-c1cccc(NS(=O)(=O)c2cccc(Cl)c2O)c1,0,0,5.064705848693848,16.248773248348652,4.744136465469482,15.617576160177816,4.484857518059673,-4.295560710087792,1.2589078375255418,-0.8763421334320459,0.20306705477382023,0.003551110658343154
nesso_c5a4dacc6e11ae7056d6,2,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NS(=O)(=O)c1ccc2c(c1)OCO2,5.11,468.55300000000017,31,0,2580,3213,OADMET-0002550,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NS(=O)(=O)c1ccc2c(c1)OCO2,0,0,5.31173849105835,17.162938247756937,7.470729250313397,16.815542890171663,3.435690120647553,-6.202185969601027,3.649665797762796,0.8387894182577441,0.3143497443899566,-0.19047208607787164
nesso_c5dc10766d72af146319,0,CN1CCN(c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2)CC1,3.37,385.9200000000001,26,0,2581,3215,OADMET-0001890,C[NH+]1CCN(c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2)CC1,1,1,5.275190353393555,16.65763652193105,7.214427005378076,16.429739387563895,2.746000392116275,-6.0224858023903485,3.384818246521877,0.07696815151801789,-0.9337375399174714,-0.9675217528172156
nesso_c5f683dca386d4da9f40,2,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,6.87,504.54100000000034,33,0,2582,3216,OADMET-0002337,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,0,0,4.93145751953125,16.90049424012861,6.881581662077363,16.36509183622231,4.220245816611897,-5.119361505664056,2.520865106131498,-1.0966722073110962,-0.8076562315839722,-2.921701471422908
nesso_c6206e6838ab54c12210,3,O=C(NS(=O)(=O)CC1CCCCC1)C1CCC(C(F)(F)F)CC1,4.3,355.42199999999997,23,0,2583,3217,OADMET-0005451,O=C(NS(=O)(=O)CC1CCCCC1)C1CCC(C(F)(F)F)CC1,0,0,5.238838195800781,22.893779909807293,13.519802702824283,22.47084993171198,4.380189711094206,-8.358921700626766,7.5143297251383645,4.644258036565972,3.976870508517601,-2.35637125442766
nesso_c623c84e1687f47ba87b,4,Cc1cn(C2CCCCC2)nc1NC(=O)c1ccc(NC(C)C)nc1,5.09,341.45900000000006,25,0,2584,3218,OADMET-0005009,Cc1cn(C2CCCCC2)nc1NC(=O)c1ccc(NC(C)C)nc1,0,0,5.234564304351807,15.643489930484982,5.505977454402835,15.271097212798361,3.3929879343208893,-4.821519650866366,1.9612383397884376,-0.7836099548976563,-1.1163172529507823,-0.17143086322716528
nesso_c659fa4a7f4fde3a4845,4,O=C(CCS(=O)(=O)c1cccc(Br)c1)Nc1ncn(Cc2cccc(F)c2)n1,5.17,467.3200000000001,28,0,2585,3219,OADMET-0005352,O=C(CCS(=O)(=O)c1cccc(Br)c1)Nc1ncn(Cc2cccc(F)c2)n1,0,0,5.0875725746154785,16.474744055224033,6.4372955687277065,15.930551731940826,4.19937057201395,-5.46655737835689,2.6539577535200305,-0.5292264863179154,0.31841436775878823,-1.0776052300002543
nesso_c68798c3d0e39a85c5d1,1,C[C@H](NC(=O)Cc1cnn(-c2ccccc2)n1)c1ccc(C(F)(F)F)nc1,4.51,375.35400000000004,27,0,2586,3222,OADMET-0004866,C[C@H](NC(=O)Cc1cnn(-c2ccccc2)n1)c1ccc(C(F)(F)F)nc1,0,0,5.117469310760498,17.274469791823247,5.077941636004089,16.23291169142512,5.907612428638793,-4.131032450315496,1.0778164724501254,-0.2164778673953953,1.6787636088438473,1.1657124597285842
nesso_c68cb61a5303d186e9e6,0,Cc1onc(N)c1S(=O)(=O)N1CC(c2ccccc2)C2(CCC2)C1,5.63,347.4400000000002,24,0,2587,3223,OADMET-0003010,Cc1onc(N)c1S(=O)(=O)N1CC(c2ccccc2)C2(CCC2)C1,0,0,5.26721715927124,15.451367232024202,4.006817111793375,14.684581127786428,4.807060062068075,-0.6383403413183466,-1.1046245266700108,-0.08048297860622285,-1.9968792181534865,2.9346677403549126
nesso_c6917159753783370727,0,Cc1nn(-c2ccccc2)cc1CNC(=O)c1cc(-c2ccncc2)nc2ccccc12,5.15,419.48800000000006,32,0,2588,3224,OADMET-0004004,Cc1nn(-c2ccccc2)cc1CNC(=O)c1cc(-c2ccncc2)nc2ccccc12,0,0,4.8021979331970215,17.101062850961828,2.828742029347831,16.207776824810487,5.454752151077325,-0.919741437004571,-0.9331115120716473,-1.638333254234794,0.23843381114031953,-1.1182389775855284
nesso_c69d96a97e0c500c81ac,0,O=C(CS)Nc1ccccc1,3.88,167.233,11,0,2589,3225,OADMET-0001914,O=C(CS)Nc1ccccc1,0,0,4.814548492431641,17.687119579085536,5.2729345520249655,17.180161564220814,4.2043129798030945,-3.5053101646425113,0.9659240541251239,-1.4556925637808438,-0.10621827392681779,-2.409405427574553
nesso_c6b5bac3d1eecbade2cf,3,O=C(CC1C=CS(=O)(=O)C1)N1CCC(OCc2cccnc2)CC1,3.21,350.44000000000005,24,0,2590,3226,OADMET-0001116,O=C(CC1C=CS(=O)(=O)C1)N1CCC(OCc2cccnc2)CC1,0,0,4.730350494384766,21.19650751383091,5.28754580656924,19.69313711237261,7.840426101761487,-1.096324917127619,-1.2318886054510045,0.20642206119744388,4.531138970690449,0.3441059933081515
nesso_c6b736a4bca58bcab9f4,4,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,4.9,303.83299999999997,21,0,2591,3227,OADMET-0003661,CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,1,1,4.785365104675293,21.40220118360032,7.031287254702089,20.929973681475992,4.4710644365771826,4.009025069503197,-2.693401657413079,1.0001452185143234,-0.6505813619673457,-1.265594926681354
nesso_c6ce0f1303c0cfe2f9b5,2,CCSc1ccccc1NC(=O)c1cscn1,4.19,264.375,17,0,2592,3228,OADMET-0001293,CCSc1ccccc1NC(=O)c1cscn1,0,0,4.951052665710449,18.527777415770004,7.610997614047634,18.02918928652378,4.269293810340663,-5.919605874376662,3.52076269789253,0.3569546155465942,0.3589298542359328,-2.394607385334244
nesso_c6d9661dfa1cc7db058f,4,COC1CCN(C(=O)CNS(=O)(=O)c2ccc3c(c2)COC3)C(C2CC2)C1,4.52,394.49300000000034,27,0,2593,3229,OADMET-0005834,COC1CCN(C(=O)CNS(=O)(=O)c2ccc3c(c2)COC3)C(C2CC2)C1,0,0,4.861945152282715,21.833819035274335,6.901749170393587,19.844870093126012,9.104767138815836,3.30191845703526,-3.9401675103188447,0.9054393930944244,3.5685068129956177,2.236447861724643
nesso_c6de6dcfd9dbe10d8e0e,4,CCc1nnc(CN(CC)C(=O)CC2CCOC2)o1,3.49,267.32899999999995,19,0,2594,3230,OADMET-0001229,CCc1nnc(CN(CC)C(=O)CC2CCOC2)o1,0,0,4.126391887664795,28.756187914096024,14.61758798733956,25.749391970337296,12.801841918596377,10.89294754979643,-6.35870691505899,2.56356880839175,6.237099913743392,-1.0766097446386225
nesso_c6e1e635a7b0e28777df,0,O=S1(=O)CCC2(CCCN(Cc3cnc(-c4ccccc4)o3)C2)C1,5.2,346.4520000000001,24,0,2595,3231,OADMET-0005967,O=S1(=O)CCC2(CCC[NH+](Cc3cnc(-c4ccccc4)o3)C2)C1,1,1,4.619510650634766,18.199205499617033,4.616016948678168,17.298208668405227,5.655356547698931,-0.36553376158810097,-1.940211024394483,-2.7612502290047445,1.1182558729344727,-2.412560405939999
nesso_c6ef407d77c111eb0125,4,Cc1ccc(SC(C)C(=O)NCc2cccnc2)cc1,3.95,286.40000000000003,20,0,2596,3232,OADMET-0002028,Cc1ccc(SC(C)C(=O)NCc2cccnc2)cc1,0,0,4.645585060119629,17.568465257900577,3.808813285725228,16.544746767800937,5.909511477897302,-0.8520061588083077,-1.226546018192451,-2.2808266322703794,0.7345596227410234,-2.165199973928634
nesso_c756cc7dd64e60f8a8b5,3,O=C1CC2CCCC(CN1)N2C(=O)c1ccc(-c2ccccc2C(F)(F)F)o1,6.39,392.37700000000007,28,0,2597,3234,OADMET-0003158,O=C1CC2CCCC(CN1)N2C(=O)c1ccc(-c2ccccc2C(F)(F)F)o1,0,0,4.947628498077393,15.9706880021425,3.572160282683214,15.040874755460985,5.3698195362893575,-2.650096023281783,-0.17309630709710794,-1.9074567266528701,0.1803600620811522,-0.45128398920117585
nesso_c7583252a3b320956ed6,0,O=C(c1nc(NCc2ccco2)ncc1Cl)N1CCc2sccc2C1,5.28,374.8530000000002,25,0,2598,3235,OADMET-0002677,O=C(c1nc(NCc2ccco2)ncc1Cl)N1CCc2sccc2C1,0,0,5.140174865722656,15.678833527550388,7.284473579324229,15.39281876749757,2.981098987892344,-5.85304231746537,3.120468716122167,-1.0576726579836457,-1.100302588231815,-2.067262077932146
nesso_c75fcedf1544fa59b8d6,4,C=CC(=O)N(Cc1cc(CC)no1)Cc1sncc1Br,3.81,356.245,20,0,2599,3236,OADMET-0001674,C=CC(=O)N(Cc1cc(CC)no1)Cc1sncc1Br,0,0,4.982759475708008,15.216052684081124,4.20624371537037,14.315805630182592,5.156158302803047,-3.4958220093928145,0.49283376477068713,-1.5345324319907199,-0.5218205079486788,0.26425257329086316
nesso_c7745502a496ed54f404,1,CN(C)C(=O)N1CCC(C(=O)N2CCN(C3CC3)c3ccccc32)CC1,5.765000000000001,356.4700000000001,26,0,2600,3237,OADMET-0003246,CN(C)C(=O)N1CCC(C(=O)N2CCN(C3CC3)c3ccccc32)CC1,0,0,5.199974060058594,17.460825076096683,5.394847371390588,16.69932119213662,5.100302349851775,-4.459143787165084,1.6710414815820784,0.5786676836924977,1.0338008659965685,1.5438320046597556
nesso_c77814085ae26ff515db,0,CO[C@H]1C[C@H](c2nnc(C)o2)N(Cc2nc(C(C)(C)C)cs2)C1,3.91,336.46100000000007,23,0,2601,3238,OADMET-0005604,CO[C@H]1C[C@H](c2nnc(C)o2)[NH+](Cc2nc(C(C)(C)C)cs2)C1,1,1,5.158274173736572,16.686219611713888,2.922481509568759,15.8397104449027,5.247237173216533,-0.49628188265364115,-1.3318624879048115,-0.19193937275015704,-0.568222144594257,2.109519438951164
nesso_c77ecacb9934178c9e3f,2,O=C(O)Cn1ccc([N+](=O)[O-])n1,1.88,171.112,12,0,2602,3239,OADMET-0002320,O=C([O-])Cn1ccc([N+](=O)[O-])n1,-1,1,4.567490100860596,17.957001555239643,5.328180136888428,16.67194424729827,6.670845513865311,-3.005476373763928,0.9194375787591611,-1.1947379301687995,1.4187772183639114,-2.3166944446811293
nesso_c780db85c7088565af19,4,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,4.65,474.58700000000033,33,0,2603,3240,OADMET-0003570,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[NH+](C)CC4)ccc3OCC)[nH]c12,1,1,5.479369163513184,16.01466432124828,4.331919826079101,15.32619815466005,4.645118238146094,0.9366496910200962,-1.9618742401065679,-0.9782368599489235,-2.0900192246760323,1.1630288634586914
nesso_c78829ff3b9b4b21f6b8,2,C=CC(=O)NCC(=O)NCC1(c2cccc(Cl)c2F)CCCC1,4.88,338.8100000000002,23,0,2604,3241,OADMET-0001618,C=CC(=O)NCC(=O)NCC1(c2cccc(Cl)c2F)CCCC1,0,0,5.1037139892578125,15.63097446449662,3.4740696395700854,14.449139478812748,5.962359518811352,-0.18307657220791904,-1.8273555930619303,-0.9731705493480655,-0.8935461742851407,2.1912572184870047
nesso_c79e7ea956944598a601,0,NC(=O)[C@H]1CC[C@@H](C(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)O1,3.33,399.3690000000001,28,0,2605,3242,OADMET-0003392,NC(=O)[C@H]1CC[C@@H](C(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)O1,0,0,4.984032154083252,20.427355288419243,10.642804798175366,17.51508808079276,10.511828271113494,7.8508409895257065,-5.162758795725017,0.5852725296289658,-0.1137569332096443,2.3800500452347237
nesso_c7bcb3ceaa200dfe710b,4,CCCn1cnnc1CNC(=O)Nc1cccc(NS(C)(=O)=O)c1,2.77,352.4200000000001,24,0,2606,3243,OADMET-0001140,CCCn1cnnc1CNC(=O)Nc1cccc(NS(C)(=O)=O)c1,0,0,4.682265281677246,19.54468927370204,6.006595877075809,17.326282556598873,9.044048406242705,3.2694269283701303,-4.040582666307811,-1.0780452036094097,2.1651216041966324,0.6367531443449352
nesso_c7d178f293f08208511f,0,O=C(c1ccc2oc(=O)[nH]c2c1)N1CCOCC12CCCCC2,5.14,316.35700000000014,23,0,2607,3244,OADMET-0005678,O=C(c1ccc2oc(=O)[nH]c2c1)N1CCOCC12CCCCC2,0,0,4.770118713378906,21.02512702818932,5.09793939343567,19.61759724413766,7.563454562453565,1.446714690317628,-2.711667262454192,0.6587599108631439,2.8811093848739624,1.3052989010629958
nesso_c7d891325f24103ef503,1,Cc1cc(C(=O)N2CCCC(CNC(=O)c3cccc4nn[nH]c34)C2)nc2ccccc12,3.8,428.49600000000015,32,0,2608,3245,OADMET-0005498,Cc1cc(C(=O)N2CCCC(CNC(=O)c3cccc4nn[nH]c34)C2)nc2ccccc12,0,0,5.264288902282715,15.341307339124658,6.466079231257075,14.780207936339595,4.1111025567412085,-5.548701323029119,2.5557455085289273,-0.3550759446236704,-0.6362717540072924,0.5027516050354434
nesso_c7f0a9aa6e0decf57f25,3,COc1cccc(C(O)CNC(=O)c2ccc(N3CCCCCC3)nc2)c1,5.67,369.46500000000026,27,0,2609,3246,OADMET-0003331,COc1cccc(C(O)CNC(=O)c2ccc(N3CCCCCC3)nc2)c1,0,0,5.261063098907471,15.606709312529757,5.107026368572831,15.00927820125572,4.276791255499025,-4.482942475816567,1.4015186454279105,-0.47122332573750253,-0.44364076852635104,1.3379134759256357
nesso_c821352144ede9ff49f1,1,Cc1cc(C)n(-c2ccc(-c3nc(C)nn3C3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1,5.2,436.56000000000023,32,0,2610,3247,OADMET-0004943,Cc1cc(C)n(-c2ccc(-c3nc(C)nn3C3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1,0,0,5.123134613037109,16.509458766269415,6.533197554741901,15.967881627002267,4.193922400473501,-5.010088615279173,2.116343721819856,-1.3403124906414488,0.6863735570320114,-1.8585470358155078
nesso_c83ad1eacd125ac6b380,4,Cc1cccc(OCCc2noc(C3CN(C(=O)c4ccsc4)C3)n2)c1,5.05,369.4460000000001,26,0,2611,3248,OADMET-0001441,Cc1cccc(OCCc2noc(C3CN(C(=O)c4ccsc4)C3)n2)c1,0,0,5.05227518081665,15.204364435886847,4.4777617879271725,14.313646504634185,5.127594137569226,-3.4625410674314683,0.3402625429413091,-1.9643696424954613,-0.02647724048572441,0.08891688762868202
nesso_c84e0d3fc83db98f69db,3,Cn1cnnc1C1CCCN1c1cccc(-n2cnc3ccccc32)n1,6.0600000000000005,345.4100000000001,26,0,2612,3249,OADMET-0002571,Cn1cnnc1C1CCCN1c1cccc(-n2cnc3ccccc32)n1,0,0,5.375668525695801,17.10262123082598,8.57855730372446,16.722750324445215,3.5845884772686296,-6.870020113267557,4.523819322148261,1.6439283871831867,-0.4387672191994951,0.5948927024015574
nesso_c852e2d6f4093ce9006d,4,Cc1cccc2cc(C(=O)N3CCCN(S(C)(=O)=O)CC3)oc12,4.93,336.4130000000001,23,0,2613,3250,OADMET-0006021,Cc1cccc2cc(C(=O)N3CCCN(S(C)(=O)=O)CC3)oc12,0,0,5.315202713012695,17.174378537980022,7.549690833483315,15.239453806606255,7.919490251407783,-4.575090627773783,1.4784739855372315,0.901675776244494,2.254417195364004,3.553541504933734
nesso_c86d7137affbef5dc730,2,O=C1NC(Cc2ccccn2)C(=O)N1CCc1cccc2cccnc12,5.18,346.39000000000004,26,0,2614,3251,OADMET-0006050,O=C1NC(Cc2ccccn2)C(=O)N1CCc1cccc2cccnc12,0,0,4.798379421234131,17.046313959642017,3.3450851387564855,16.108002476408487,5.577551060340412,-2.491275561365552,-0.2948849900435322,-1.4477720623847266,0.5915862737594999,-0.35391076405922806
