feature_row,original_id,identity_canonical_smiles,prepared_smiles,pEC50,role,nearest_development_similarity,nearest_development_id,nearest_development_smiles,nearest_development_pEC50
2825,OADMET-0001987,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,CC(C)[NH+](CCNC(=O)CN1CCCC1=O)C(C)C,2.45,lockbox_primary,0.328125,OADMET-0001019,O=C(CN1CCCCC1=O)Nc1ccc(Oc2nnn[nH]2)cc1,2.31
2841,OADMET-0005132,CCCCC(C)N(CCCC)C(=O)c1ccn2ccnc2n1,CCCCC(C)N(CCCC)C(=O)c1ccn2ccnc2n1,5.33,excluded_initial_emax,0.25675675675675674,OADMET-0001400,CCCN(C)c1nccnc1OC1CCN(C(=O)C(C)C)C1,4.99
2850,OADMET-0005995,CC(C)(C)c1ccc(Cl)cc1NC(=O)c1ccn(C2CCOCC2)n1,CC(C)(C)c1ccc(Cl)cc1NC(=O)c1ccn(C2CCOCC2)n1,5.1,lockbox_primary,0.3424657534246575,OADMET-0005060,Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1,5.25
2853,OADMET-0005243,CN1C(=O)CN(C(=O)c2cnn(C3CCC3)c2)c2ccccc21,CN1C(=O)CN(C(=O)c2cnn(C3CCC3)c2)c2ccccc21,3.98,lockbox_primary,0.4375,OADMET-0003313,Cc1nn(C)cc1C1CCCN1C(=O)c1cnn(C2CCC2)c1,3.31
2856,OADMET-0003082,c1cnc2ccc(CNc3ncnc4sccc34)cc2c1,c1cnc2ccc(CNc3ncnc4sccc34)cc2c1,1.77,lockbox_primary,0.35294117647058826,OADMET-0005420,O=C(NCc1ccc2ncccc2c1)C1(S(=O)(=O)c2ccccc2)CCCCC1,5.25
2857,OADMET-0001691,CNC(=O)C(NC(=O)c1ccc2c(C=O)c[nH]c2c1)c1ccccc1,CNC(=O)C(NC(=O)c1ccc2c(C=O)c[nH]c2c1)c1ccccc1,3.47,lockbox_primary,0.2692307692307692,OADMET-0005630,COc1ccc(C(CCO)NC(=O)NCCc2c[nH]c3ccccc23)cc1,4.63
2859,OADMET-0005290,COc1cccc(C2CCN(C(=O)Cc3cc(C)on3)CC2)c1,COc1cccc(C2CCN(C(=O)Cc3cc(C)on3)CC2)c1,5.16,excluded_initial_emax,0.4057971014492754,OADMET-0005593,COCc1cccc(CC(=O)N2CCC(c3nccc(C)n3)CC2)c1,4.74
2866,OADMET-0002575,CC(NC(=O)NC1CCc2[nH]c3ccc(Cl)cc3c2C1)c1ccc2c(c1)CC(=O)N2,CC(NC(=O)NC1CCc2[nH]c3ccc(Cl)cc3c2C1)c1ccc2c(c1)CC(=O)N2,6.16,excluded_initial_emax,0.313953488372093,OADMET-0005320,CC(NC(=O)C1(C)Cc2ccccc2N1)c1ccc2[nH]c(=O)oc2c1,4.54
2867,OADMET-0004029,CC(NC(=O)c1ccc(CN2CCCC2=O)cc1)c1ccc(NC(=O)c2ccc(F)cc2)cc1,CC(NC(=O)c1ccc(CN2CCCC2=O)cc1)c1ccc(NC(=O)c2ccc(F)cc2)cc1,4.45,excluded_initial_emax,0.4852941176470588,OADMET-0004349,Cc1sc(NC(=O)c2ccc(CN3CCCCC3=O)cc2)c(C(N)=O)c1C,4.1
2869,OADMET-0005832,O=C(c1cccc2oc(=O)[nH]c12)N1CCN(C2CC2)c2ccccc21,O=C(c1cccc2oc(=O)[nH]c12)N1CCN(C2CC2)c2ccccc21,5.07,lockbox_primary,0.6071428571428571,OADMET-0003300,O=C(c1cc2ccccc2oc1=O)N1CCN(C2CC2)c2ccccc21,5.27
2879,OADMET-0001151,COc1coc(CN2CCCn3nc(C#N)cc3C2)cc1=O,COc1coc(C[NH+]2CCCn3nc(C#N)cc3C2)cc1=O,2.87,lockbox_primary,0.2564102564102564,OADMET-0003132,COc1ccc(OC)c(C2CCCN2c2nc(C)cc(C#N)n2)c1,4.62
2882,OADMET-0005539,CC(N[C@H]1CCO[C@@H]1c1ccc(F)c(F)c1)C(=O)N(C)CCC#N,CC([NH2+][C@H]1CCO[C@@H]1c1ccc(F)c(F)c1)C(=O)N(C)CCC#N,4.82,lockbox_primary,0.3037974683544304,OADMET-0005000,CN1CCC(NC(=O)COc2ccccc2)C1c1ccc(F)c(F)c1,4.57
2891,OADMET-0002568,C=C1CCC(CNc2nc(C)ccc2S(=O)(=O)N2C3CCCC2CC(=O)NC3)CC1,C=C1CCC(CNc2nc(C)ccc2S(=O)(=O)N2C3CCCC2CC(=O)NC3)CC1,5.53,lockbox_primary,0.26744186046511625,OADMET-0003158,O=C1CC2CCCC(CN1)N2C(=O)c1ccc(-c2ccccc2C(F)(F)F)o1,6.39
2904,OADMET-0004722,CCN(CC)S(=O)(=O)c1cc(C)c(C)c(NCc2nnc3n2CCOC3)c1,CCN(CC)S(=O)(=O)c1cc(C)c(C)c(NCc2nnc3n2CCOC3)c1,4.49,lockbox_primary,0.2823529411764706,OADMET-0005997,CCN(Cc1ccc2c(c1)OCO2)C(=O)NCc1nnc2n1CCCCC2,5.11
2907,OADMET-0001508,O=Cc1ccccc1OCCOc1ccc(Cl)c2cccnc12,O=Cc1ccccc1OCCOc1ccc(Cl)c2cccnc12,4.58,lockbox_primary,0.3617021276595745,OADMET-0003610,Oc1c(Cl)cc(Cl)c2cccnc12,1.82
2914,OADMET-0003138,Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21,Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21,5.47,lockbox_primary,0.2857142857142857,OADMET-0005058,CN(C)c1nccc(CNC(=O)c2cccc3ccccc23)n1,4.96
2916,OADMET-0002714,CCCOc1cccc(CCNC(=O)N2C3CCC2CC2(C3)CC2(F)F)c1,CCCOc1cccc(CCNC(=O)N2C3CCC2CC2(C3)CC2(F)F)c1,5.82,lockbox_primary,0.3333333333333333,OADMET-0005927,COc1ccc(CCCNC(=O)N2C(C)CCC2C)cc1OC,4.63
2924,OADMET-0000945,CNc1nc(C)cc(-c2ccc(C(=O)NCCc3n[nH]c(=O)n3C)cc2)n1,CNc1nc(C)cc(-c2ccc(C(=O)NCCc3n[nH]c(=O)n3C)cc2)n1,3.26,lockbox_primary,0.33766233766233766,OADMET-0002806,Cc1n[nH]c2ccc(C(=O)NCCn3c(=O)[nH]c4ccccc43)cc12,3.26
2933,OADMET-0004743,COc1ccc(OC)c(C2CCCN2C(=O)C(C)S(C)(=O)=O)c1,COc1ccc(OC)c(C2CCCN2C(=O)C(C)S(C)(=O)=O)c1,4.97,lockbox_primary,0.4605263157894737,OADMET-0004852,COc1ccc(OC)c(C2CCCN2C(=O)CCc2nc(-c3nnc[nH]3)no2)c1,5.61
2954,OADMET-0006074,Cc1ccc(C)c(S(=O)(=O)NCC(=O)N2CCC(C3CCCO3)C2)c1,Cc1ccc(C)c(S(=O)(=O)NCC(=O)N2CCC(C3CCCO3)C2)c1,5.14,excluded_initial_emax,0.4027777777777778,OADMET-0004755,Cc1cc(Cl)c(NC(=O)N2CCCC(C3CCCCO3)C2)cc1Cl,5.18
2955,OADMET-0002126,c1ccc2c(c1)CCc1ccccc1N2,c1ccc2c(c1)CCc1ccccc1N2,3.22,lockbox_primary,0.38461538461538464,OADMET-0002293,c1ccc2c(c1)CCNC2,2.22
2957,OADMET-0005329,Cc1cc(CC(C)NC(=O)NC2COc3c2ccc(C)c3C)n[nH]1,Cc1cc(CC(C)NC(=O)NC2COc3c2ccc(C)c3C)n[nH]1,4.62,lockbox_primary,0.3333333333333333,OADMET-0003452,CC(C)c1[nH]ccc1C(=O)NC1COc2c1ccc(Cl)c2Cl,5.67
2964,OADMET-0003578,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1.79,lockbox_primary,0.6444444444444445,OADMET-0003615,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3.29
2970,OADMET-0005107,C=C(C)C1OCCC1CNC(=O)C1CCCCN1C(=O)c1cccs1,C=C(C)C1OCCC1CNC(=O)C1CCCCN1C(=O)c1cccs1,5.03,excluded_initial_emax,0.4268292682926829,OADMET-0004689,C=C(C)C1OCCC1CNC(=O)N1CCCC1c1nc2cc(C)ccc2[nH]1,4.22
2972,OADMET-0001134,Cc1ccc(C)c(-c2nccn2C2CCNC2)c1,Cc1ccc(C)c(-c2nccn2C2CC[NH2+]C2)c1,3.34,lockbox_primary,0.32653061224489793,OADMET-0002135,Cc1ccc(C)c(N2CCNCC2)c1,3.41
2974,OADMET-0005400,Cn1cc([C@H]2[C@H](CNc3ccc(OC(F)F)cn3)CC(=O)N2C(C)(C)C)cn1,Cn1cc([C@H]2[C@H](CNc3ccc(OC(F)F)cn3)CC(=O)N2C(C)(C)C)cn1,4.83,excluded_initial_emax,0.48,OADMET-0003042,Cc1cc(C(=O)NC[C@@H]2CC(=O)N(C(C)(C)C)[C@H]2c2cnn(C)c2)cs1,5.0
2975,OADMET-0005484,O=C(NCc1ccn(C2CCCC2)n1)NC1CCc2ccccc2C1,O=C(NCc1ccn(C2CCCC2)n1)NC1CCc2ccccc2C1,4.93,lockbox_primary,0.5245901639344263,OADMET-0002928,CNc1ccccc1C(=O)NCc1ccn(C2CCCC2)n1,5.54
2979,OADMET-0003834,CCc1nn(Cc2coc(-c3cccc(OC)c3)n2)c(=O)c(C#N)c1CC,CCc1nn(Cc2coc(-c3cccc(OC)c3)n2)c(=O)c(C#N)c1CC,5.26,lockbox_primary,0.4520547945205479,OADMET-0006063,CCc1nn(Cc2cccc3c2CCOC3)c(=O)c(C#N)c1CC,5.44
2986,OADMET-0001607,C=CC(=O)N1CCC(C(=O)NCc2nnc3ccc(N(C)C)nn23)CC1,C=CC(=O)N1CCC(C(=O)NCc2nnc3ccc(N(C)C)nn23)CC1,2.28,lockbox_primary,0.5079365079365079,OADMET-0001778,C=CC(=O)N1CCC(C(=O)NCc2nnc(CC)s2)CC1,2.28
2997,OADMET-0004954,CC1=CCN(C(=O)NC(c2ccc(F)cc2F)c2nccn2C)CC1,CC1=CCN(C(=O)NC(c2ccc(F)cc2F)c2nccn2C)CC1,5.03,lockbox_primary,0.3380281690140845,OADMET-0001295,Cc1ccc(C(=O)NC(c2nccn2C)C(C)C)s1,4.6
2998,OADMET-0001405,CCCN1C(=O)CC[C@]2(CNC(=O)c3n[nH]c4ccccc34)CCC[C@@H]12,CCCN1C(=O)CC[C@]2(CNC(=O)c3n[nH]c4ccccc34)CCC[C@@H]12,5.8,lockbox_primary,0.6285714285714286,OADMET-0001408,CCCN1C(=O)CC[C@]2(CNC(=O)c3cc(C4CC4)[nH]n3)CCC[C@@H]12,5.27
3007,OADMET-0002794,CC(C)(C)C(NC(=O)c1ccc(-c2ccccc2)cc1)c1nc(-c2nnc[nH]2)no1,CC(C)(C)C(NC(=O)c1ccc(-c2ccccc2)cc1)c1nc(-c2nnc[nH]2)no1,5.64,lockbox_primary,0.3287671232876712,OADMET-0005966,CC(Nc1cccc(NC(=O)CO)c1)c1nc(-c2ccccc2)no1,4.34
3022,OADMET-0005130,O=S(=O)(c1cccc(F)c1)N1CCC(Oc2cc(F)cc(F)c2)C1,O=S(=O)(c1cccc(F)c1)N1CCC(Oc2cc(F)cc(F)c2)C1,5.1,excluded_initial_emax,0.40384615384615385,OADMET-0005704,O=S(=O)(c1ccc(F)cc1)C1CCN(S(=O)(=O)c2ccc(F)cc2)C1,4.68
3024,OADMET-0001091,CCn1cc(S(=O)(=O)N[C@@H]2CCOC[C@H]2OCc2cscn2)cn1,CCn1cc(S(=O)(=O)N[C@@H]2CCOC[C@H]2OCc2cscn2)cn1,4.1,excluded_initial_emax,0.3372093023255814,OADMET-0001410,CCn1cc(S(=O)(=O)NC[C@@]23CCC[C@H]2N(CCOC)C(=O)CC3)cn1,4.8
3025,OADMET-0002941,O=S(=O)(c1ccc2c(c1)OCO2)N(CC1CC1)CC1CC1,O=S(=O)(c1ccc2c(c1)OCO2)N(CC1CC1)CC1CC1,5.51,lockbox_primary,0.3225806451612903,OADMET-0002550,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NS(=O)(=O)c1ccc2c(c1)OCO2,5.11
3031,OADMET-0002623,CCc1ccc(C(C)NC(=O)CN2C(=O)Nc3ccccc3S2(=O)=O)cc1,CCc1ccc(C(C)NC(=O)CN2C(=O)Nc3ccccc3S2(=O)=O)cc1,5.28,lockbox_primary,0.3150684931506849,OADMET-0005500,CC(NC(=O)Cn1nnnc1C1CC1)c1ccc2c(c1)CCCC2,4.64
3032,OADMET-0003381,O=C(NCc1nnc2ccc(C(F)(F)F)cn12)N1CC2CSCC(C2)C1,O=C(NCc1nnc2ccc(C(F)(F)F)cn12)N1CC2CSCC(C2)C1,4.635,lockbox_primary,0.3037974683544304,OADMET-0004490,O=C(NCc1c(F)cccc1Cl)N1CCN(c2nnc(C(F)(F)F)s2)CC1,5.01
3033,OADMET-0003345,CCC(Cc1ccc(C)cc1)NC(=O)NC(c1cccc(C(F)(F)F)c1)c1nnc[nH]1,CCC(Cc1ccc(C)cc1)NC(=O)NC(c1cccc(C(F)(F)F)c1)c1nnc[nH]1,4.975,lockbox_primary,0.3472222222222222,OADMET-0002041,CCC(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,5.03
3036,OADMET-0003622,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[NH+](CCO)CC2)n1,1.74,lockbox_primary,0.29069767441860467,OADMET-0005081,Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1,4.91
3038,OADMET-0001422,O=C(CCc1c[nH]c2ccccc12)N1CC[C@@H]2COCCN(Cc3cccnc3)[C@@H]2C1,O=C(CCc1c[nH]c2ccccc12)N1CC[C@@H]2COCC[NH+](Cc3cccnc3)[C@@H]2C1,4.77,lockbox_primary,0.40789473684210525,OADMET-0001859,O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,2.82
3039,OADMET-0005380,Cc1c(NC(=O)C(F)C(F)(F)F)c(=O)n(C2CCCCC2)n1C,Cc1c(NC(=O)C(F)C(F)(F)F)c(=O)n(C2CCCCC2)n1C,4.16,excluded_initial_emax,0.2702702702702703,OADMET-0005808,Cc1cn(C2CCCCC2)nc1NC(=O)NCc1ccccc1CC(F)(F)F,5.32
3045,OADMET-0005472,COc1cc(C)ccc1CNC(=O)c1ccc(F)cc1C,COc1cc(C)ccc1CNC(=O)c1ccc(F)cc1C,4.92,lockbox_primary,0.36507936507936506,OADMET-0005609,COc1ccc([C@@H]2C[C@H]2C(=O)NCc2cc(F)ccc2F)cc1,4.15
3051,OADMET-0005112,CCc1cc(NC(=O)c2cnn(C)c2C(F)(F)F)ccc1F,CCc1cc(NC(=O)c2cnn(C)c2C(F)(F)F)ccc1F,4.26,lockbox_primary,0.35714285714285715,OADMET-0003975,O=C(Nc1cccc(OCC(F)(F)F)c1)c1cnn2c1CCCC2,5.04
3055,OADMET-0004942,NC(=O)c1cc(NC(=O)c2sccc2S(=O)(=O)N2CCCC2)ccc1F,NC(=O)c1cc(NC(=O)c2sccc2S(=O)(=O)N2CCCC2)ccc1F,5.06,lockbox_primary,0.43283582089552236,OADMET-0005695,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(F)c(C(N)=O)c2)s1,3.94
3060,OADMET-0005547,O=C(NC[C@H]1CCCO1)N1CCc2ccccc2[C@@H]1c1ccccc1,O=C(NC[C@H]1CCCO1)N1CCc2ccccc2[C@@H]1c1ccccc1,5.37,lockbox_primary,0.4032258064516129,OADMET-0001992,O=C(NCC1CCCO1)c1cccc(F)c1,2.95
3075,OADMET-0000993,COc1ccccc1S(=O)(=O)Nc1c(C)nn(CC(=O)O)c1C,COc1ccccc1S(=O)(=O)Nc1c(C)nn(CC(=O)[O-])c1C,2.75,lockbox_primary,0.39705882352941174,OADMET-0002616,COc1ccccc1NS(=O)(=O)c1cc(C(=O)NCC(O)c2ccccc2)ccc1C,5.88
3077,OADMET-0005120,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc4nc(N(C)C)oc4c3)c2)cc1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc4nc(N(C)C)oc4c3)c2)cc1,4.19,lockbox_primary,0.35714285714285715,OADMET-0001392,Cc1cccc(CNC(=O)c2ccc(-c3nnc4ccc(NC(=O)C5CCC5)cn34)cc2)c1,2.85
3078,OADMET-0005278,Cc1cc(=O)[nH]cc1C(=O)NC1(c2ccc(Cl)cc2)CCCCC1,Cc1cc(=O)[nH]cc1C(=O)NC1(c2ccc(Cl)cc2)CCCCC1,4.78,lockbox_primary,0.3880597014925373,OADMET-0003315,COc1ccc(C2(NC(=O)c3c[nH]c4ncc(Br)cc34)CC2)cc1,5.1
3086,OADMET-0003528,Cn1ncc2ccc(CNc3ncnc4ccc(F)cc34)cc21,Cn1ncc2ccc(CNc3ncnc4ccc(F)cc34)cc21,1.91,lockbox_primary,0.3194444444444444,OADMET-0002660,Oc1cc2c(NCCc3ccc4[nH]ccc4c3)ncnc2cc1F,1.8
3095,OADMET-0005901,CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1,CC(C)n1ccc(C[NH+]2CCCNC(=O)C2Cc2ccccc2)n1,4.26,lockbox_primary,0.44776119402985076,OADMET-0002755,CN(C(=O)N1CCCNC(=O)C1Cc1ccccc1)c1ccc(F)cc1,5.38
3110,OADMET-0004836,Cc1sc2nc(-c3cccnc3)nc(N3CCC(S(N)(=O)=O)C3)c2c1C,Cc1sc2nc(-c3cccnc3)nc(N3CCC(S(N)(=O)=O)C3)c2c1C,4.11,lockbox_primary,0.32926829268292684,OADMET-0003227,c1ccc(OCC2CN(c3nc(-c4cccnc4)nc4ccccc34)CCO2)cc1,5.21
3118,OADMET-0003844,COc1cc(F)c(C(=O)Nc2cc(C)n(C3CCCCC3)n2)c(F)c1,COc1cc(F)c(C(=O)Nc2cc(C)n(C3CCCCC3)n2)c(F)c1,4.54,lockbox_primary,0.4126984126984127,OADMET-0004989,Cc1c(S(=O)(=O)Nc2cc(C)n(C3CCCCC3)n2)cnn1C,5.56
3120,OADMET-0001717,C=CC(=O)NCc1ccc(C(=O)N2CCN(C3=NCCS3)CC2)cc1,C=CC(=O)NCc1ccc(C(=O)N2CCN(C3=[NH+]CCS3)CC2)cc1,3.36,excluded_initial_emax,0.4492753623188406,OADMET-0001604,C=CC(=O)NCc1ccc(C(=O)N2C[C@H](CO)[C@@H](c3ccsc3)C2)cc1,2.68
3121,OADMET-0000972,CC(=O)NCCC1CCCCN1S(=O)(=O)Cc1ccc(Cl)cc1,CC(=O)NCCC1CCCCN1S(=O)(=O)Cc1ccc(Cl)cc1,4.36,lockbox_primary,0.3283582089552239,OADMET-0005361,CN(C)S(=O)(=O)N1CCCC(NC(=O)c2ccc(Cl)cc2)C1,5.11
3125,OADMET-0005034,CC(C)(C)OC(=O)N1CC(O)(C2(C(=O)N3CC[C@H](F)C3)CCC2)C1,CC(C)(C)OC(=O)N1CC(O)(C2(C(=O)N3CC[C@H](F)C3)CCC2)C1,4.88,lockbox_primary,0.34285714285714286,OADMET-0002760,C=CCC1(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2CO)CCCCC1,6.32
3139,OADMET-0003562,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5.42,lockbox_primary,0.43636363636363634,OADMET-0003553,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,4.12
3145,OADMET-0001111,COc1c(F)cccc1C(=O)Nc1ccc2c(c1)CC(C)O2,COc1c(F)cccc1C(=O)Nc1ccc2c(c1)CC(C)O2,4.24,lockbox_primary,0.3918918918918919,OADMET-0004024,O=C(Nc1ccc2c(c1)CCO2)c1cccnc1OCc1ccccc1F,5.08
3154,OADMET-0003297,C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1cc(-c2ccsc2)nn1C,C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1cc(-c2ccsc2)nn1C,5.55,lockbox_primary,0.4666666666666667,OADMET-0002707,C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1ccc(F)cc1N1CCOCC1,5.56
3162,OADMET-0001256,CSCc1ccc(C(=O)NC2CCS(=O)(=O)CC2)o1,CSCc1ccc(C(=O)NC2CCS(=O)(=O)CC2)o1,3.21,lockbox_primary,0.3492063492063492,OADMET-0005443,O=C(NC1CCS(=O)(=O)C1)NC1(Cc2ccc(Br)cc2)CCCCC1,5.61
3163,OADMET-0002840,Cn1c(Cc2ccsc2)nnc1N1CCCc2ccccc2CC1,Cn1c(Cc2ccsc2)nnc1N1CCCc2ccccc2CC1,5.14,lockbox_primary,0.28378378378378377,OADMET-0005913,Cc1cccc(C2CCCN2C(=O)NCc2ccsc2)n1,4.48
3164,OADMET-0004861,CC(C)c1ccnc(N2CCN(C(=O)c3ccnc(C4CC4)n3)CC2)n1,CC(C)c1ccnc(N2CCN(C(=O)c3ccnc(C4CC4)n3)CC2)n1,5.52,lockbox_primary,0.49206349206349204,OADMET-0002559,COC(C)(C(=O)N1CCN(c2nccc(C(C)C)n2)CC1)c1ccccc1,6.140000000000001
3169,OADMET-0003023,COc1ccc(S(=O)(=O)N2CCC(O)(Cc3ccccc3F)CC2)cc1Cl,COc1ccc(S(=O)(=O)N2CCC(O)(Cc3ccccc3F)CC2)cc1Cl,4.88,lockbox_primary,0.38461538461538464,OADMET-0005447,COc1cc(S(=O)(=O)N2CCN(c3ccc(C)cc3)CC2)ccc1Cl,5.07
3170,OADMET-0003185,O=C(CC1(O)CCC1)N1CCc2ccccc2[C@@H]1c1ccccc1,O=C(CC1(O)CCC1)N1CCc2ccccc2[C@@H]1c1ccccc1,5.27,lockbox_primary,0.3382352941176471,OADMET-0002832,N#CC1CC2(C1)CC(C(=O)N1CCc3sccc3C1c1ccccc1)C2,5.38
3183,OADMET-0005404,O=C1NC2(CCCC2)C(=O)N1CCc1nc(C2(c3ccccc3)CCC2)no1,O=C1NC2(CCCC2)C(=O)N1CCc1nc(C2(c3ccccc3)CCC2)no1,5.31,lockbox_primary,0.3888888888888889,OADMET-0004814,CC1NC(c2nc(C3(c4ccncc4)CCC3)no2)=NN(c2ccccc2)C1=O,4.83
3184,OADMET-0005054,Cc1nc(S(=O)(=O)Nc2cnn(C(C)C)c2)c(-c2ccccc2)o1,Cc1nc(S(=O)(=O)Nc2cnn(C(C)C)c2)c(-c2ccccc2)o1,4.79,lockbox_primary,0.29850746268656714,OADMET-0005605,COc1cccc(OC)c1C(=O)NC(C)c1cnn(C(C)C)c1,4.91
3185,OADMET-0002102,CC1CCNCC1,CC1CC[NH2+]CC1,2.82,lockbox_primary,0.34782608695652173,OADMET-0002180,C1CCN(C2CCNCC2)C1,1.89
3197,OADMET-0003176,COCc1nccc(N(Cc2nc(C)cn2C)CC2CCCCC2)n1,COCc1nccc(N(Cc2nc(C)cn2C)CC2CCCCC2)n1,4.78,lockbox_primary,0.2962962962962963,OADMET-0002836,Cc1nccc(N(CCC2CCCC2(F)F)Cc2c(C)cnn2C)n1,2.91
3204,OADMET-0003376,Cc1cc(F)ccc1CC(C)NC(=O)N1CCCC(C2CCCCO2)C1,Cc1cc(F)ccc1CC(C)NC(=O)N1CCCC(C2CCCCO2)C1,5.81,lockbox_primary,0.5294117647058824,OADMET-0004755,Cc1cc(Cl)c(NC(=O)N2CCCC(C3CCCCO3)C2)cc1Cl,5.18
3205,OADMET-0005219,Cc1ccc(-c2nc(C(C)Oc3ccc(Br)cc3Cl)no2)cn1,Cc1ccc(-c2nc(C(C)Oc3ccc(Br)cc3Cl)no2)cn1,4.16,lockbox_primary,0.532258064516129,OADMET-0005018,CC(=O)NC(C)c1nc(C(C)Oc2ccc(Br)cc2Cl)no1,4.7
3209,OADMET-0001032,CCOC(=O)N1CCC(NCc2n[nH]c(N)n2)CC1,CCOC(=O)N1CCC([NH2+]Cc2n[nH]c(N)n2)CC1,2.5,lockbox_primary,0.375,OADMET-0002152,CCOC(=O)N1CCNCC1,2.85
3214,OADMET-0003047,C=CCn1c(SCC(=O)NCc2ccco2)nc2scc(-c3ccc(C)cc3)c2c1=O,C=CCn1c(SCC(=O)NCc2ccco2)nc2scc(-c3ccc(C)cc3)c2c1=O,5.03,lockbox_primary,0.2988505747126437,OADMET-0002764,CC(C)c1ccc(-c2noc(CNC(=O)NCc3ccco3)n2)cc1,4.79
3220,OADMET-0002266,Cc1nc(SCC(=O)O)c2c(C)c(C)sc2n1,Cc1nc(SCC(=O)[O-])c2c(C)c(C)sc2n1,3.88,lockbox_primary,0.5454545454545454,OADMET-0001874,Cc1nc(SCC(=O)N(C)Cc2ccco2)c2c(C)c(C)sc2n1,4.77
3221,OADMET-0001621,C=CC(=O)N1CCCC(C(=O)N[C@H](C)c2coc3c(F)cccc23)C1,C=CC(=O)N1CCCC(C(=O)N[C@H](C)c2coc3c(F)cccc23)C1,4.65,lockbox_primary,0.4025974025974026,OADMET-0001645,C=CC(=O)N1CCCC(C(=O)N=S(C)(=O)c2cccc(Cl)c2)C1,4.45
3233,OADMET-0005793,NC(=O)CC1(NC(=O)[C@H]2C[C@@H]2c2cccc(O)c2)CCCCC1,NC(=O)CC1(NC(=O)[C@H]2C[C@@H]2c2cccc(O)c2)CCCCC1,4.25,lockbox_primary,0.29411764705882354,OADMET-0005442,O=C(NCc1cncc(O)c1)[C@H]1CCCC[C@H]1c1ccccc1,5.03
3254,OADMET-0005711,O=c1[nH]c2ccccc2cc1Cn1cc(C2(O)CC3CCC2C3)nn1,O=c1[nH]c2ccccc2cc1Cn1cc(C2(O)CC3CCC2C3)nn1,4.34,lockbox_primary,0.3488372093023256,OADMET-0004394,CNC(=O)CNc1cccc(-c2cn(Cc3cc4ccc(F)cc4[nH]c3=O)nn2)c1,4.1
3258,OADMET-0005507,Cc1nn(C)c2ncc(C(=O)N3CCCC3c3cccc(F)c3)cc12,Cc1nn(C)c2ncc(C(=O)N3CCCC3c3cccc(F)c3)cc12,5.31,lockbox_primary,0.5294117647058824,OADMET-0005963,COc1ncc(C(=O)N2CCC2c2cccc(F)c2)cc1Cl,5.0
3265,OADMET-0006082,Fc1ccc(C2CCC(n3cc(C4CCNCC4)nn3)C2)cc1F,Fc1ccc(C2CCC(n3cc(C4CC[NH2+]CC4)nn3)C2)cc1F,5.18,excluded_initial_emax,0.3582089552238806,OADMET-0005304,Fc1cccc2c1CC[C@@H]2n1cc(C2CCCNC2)nn1,4.6
3272,OADMET-0001207,Cc1ccc(C(=O)N[C@H]2COC[C@@H]2N2CCOCC2)c(C)n1,Cc1ccc(C(=O)N[C@H]2COC[C@@H]2[NH+]2CCOCC2)c(C)n1,2.75,lockbox_primary,0.3088235294117647,OADMET-0005167,Cc1ccc(C(=O)Nc2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)c(C)n1,5.28
3275,OADMET-0005346,COc1ccccc1C(=O)NCC(=O)NC1CCN(c2ccccc2OC)CC1,COc1ccccc1C(=O)NCC(=O)NC1CCN(c2ccccc2OC)CC1,4.51,lockbox_primary,0.5,OADMET-0005574,COc1ccccc1N1CCC(NC(=O)Cc2noc3ccccc23)C1,5.28
